Wall time,Step,Value
1503375226.0869493,22500,0.60546875
1503375243.212907,22600,0.69140625
1503375259.7397714,22700,0.7734375
1503375294.4534643,22900,0.69140625
1503375313.4182212,23000,0.78515625
1503375330.9358995,23100,0.6875
1503375347.0286527,23200,0.7265625
1503375363.2035115,23300,0.63671875
1503375380.0497675,23400,0.7421875
1503375396.5895388,23500,0.765625
1503375428.4257753,23700,0.65234375
1503375445.167063,23800,0.80859375
1503375479.172575,24000,0.7578125
1503375495.0241482,24100,0.7265625
1503375511.9552872,24200,0.80078125
1503375544.5705628,24400,0.71875
1503375563.7093968,24500,0.71484375
1503375584.1193159,24600,0.765625
1503375603.6040971,24700,0.6953125
1503375623.2665138,24800,0.73828125
1503375642.294467,24900,0.63671875
1503375659.0714302,25000,0.63671875
1503375674.5044537,25100,0.76171875
1503375689.850032,25200,0.69140625
1503375705.2864153,25300,0.73046875
1503375720.9547415,25400,0.78125
1503375736.40297,25500,0.796875
1503375751.8557224,25600,0.8125
1503375782.902015,25800,0.69140625
1503375798.253038,25900,0.765625
1503375813.5810206,26000,0.7421875
1503375829.493566,26100,0.79296875
1503375860.5064375,26300,0.8203125
1503375875.657394,26400,0.58203125
1503375891.3588502,26500,0.7734375
1503375922.5395217,26700,0.80078125
1503375953.970439,26900,0.765625
1503375984.5805774,27100,0.76171875
1503376001.0289352,27200,0.59765625
1503376016.869066,27300,0.7109375
1503376032.032457,27400,0.72265625
1503376047.3011248,27500,0.91796875
1503376078.089415,27700,0.8828125
1503376093.5322173,27800,0.90234375
1503376107.7276423,27900,0.69921875
1503376123.0903344,28000,0.7578125
1503376140.3106084,28100,0.7109375
1503376158.0551467,28200,0.73828125
1503376176.7941494,28300,0.83203125
1503376196.4648829,28400,0.859375
1503376250.2535524,28700,0.671875
1503376282.070862,28900,0.765625
1503376312.7024255,29100,0.70703125
1503376327.9580746,29200,0.6953125
1503376359.1504788,29400,0.7734375
1503376374.513729,29500,0.6796875
1503376389.7460754,29600,0.69921875
1503376404.637089,29700,0.5703125
1503376419.904759,29800,0.69921875
1503376435.279426,29900,0.53515625
1503376450.5856285,30000,0.42578125
1503376465.920232,30100,0.6328125
1503376481.4157364,30200,0.55078125
1503376496.7700627,30300,0.6484375
1503376513.5098648,30400,0.66015625
1503376563.097229,30700,0.671875
1503376579.8113706,30800,0.5703125
1503376598.5131226,30900,0.6484375
1503376617.045963,31000,0.69140625
1503376632.505811,31100,0.734375
1503376664.7154346,31300,0.546875
1503376679.7073863,31400,0.51171875
1503376694.8630178,31500,0.7734375
1503376710.3536215,31600,0.6328125
1503376727.0229502,31700,0.69921875
1503376745.071628,31800,0.7578125
1503376760.4531372,31900,0.70703125
1503376775.7245567,32000,0.7265625
1503376790.9702637,32100,0.8046875
1503376806.2975442,32200,0.84375
1503376821.798331,32300,0.6953125
1503376836.9735963,32400,0.7421875
1503376855.1423457,32500,0.734375
1503376875.7342584,32600,0.81640625
1503376894.1674058,32700,0.79296875
1503376911.3965466,32800,0.81640625
1503376926.9254649,32900,0.63671875
1503376942.7880085,33000,0.73828125
1503376958.4676635,33100,0.73828125
1503376989.4964123,33300,0.63671875
1503377023.3069048,33500,0.6796875
1503377041.402425,33600,0.6484375
1503377058.897512,33700,0.63671875
1503377078.0514185,33800,0.703125
1503377095.574021,33900,0.734375
1503377112.8017788,34000,0.859375
1503377128.70996,34100,0.96875
1503377144.7607317,34200,0.9609375
1503377160.780011,34300,0.91015625
