Wall time,Step,Value
1503330783.3569267,20400,0.74609375
1503330812.6303344,20600,0.75
1503330827.2353578,20700,0.765625
1503330842.0657105,20800,0.76171875
1503330856.6649542,20900,0.765625
1503330871.3037877,21000,0.71484375
1503330915.0735908,21300,0.72265625
1503330929.8240855,21400,0.703125
1503330944.6275265,21500,0.765625
1503330959.355473,21600,0.6875
1503330974.0289204,21700,0.6484375
1503330988.7198238,21800,0.71484375
1503331003.5773811,21900,0.625
1503331018.257675,22000,0.6328125
1503331032.8746784,22100,0.625
1503331047.4890797,22200,0.62890625
1503331062.0816505,22300,0.69140625
1503331076.719471,22400,0.62109375
1503331106.0285873,22600,0.6953125
1503331120.68167,22700,0.640625
1503331135.3661573,22800,0.6796875
1503331164.6226966,23000,0.6796875
1503331179.2218926,23100,0.6640625
1503331193.852543,23200,0.625
1503331208.4691265,23300,0.65625
1503331223.1903672,23400,0.6328125
1503331237.8191473,23500,0.7109375
1503331252.4531035,23600,0.7265625
1503331281.7099702,23800,0.6875
1503331296.2461693,23900,0.7109375
1503331325.5907695,24100,0.65625
1503331340.2198586,24200,0.6171875
1503331355.0188844,24300,0.63671875
1503331384.478369,24500,0.6484375
1503331399.0531425,24600,0.66796875
1503331413.7611296,24700,0.6875
1503331428.3589473,24800,0.6171875
1503331443.0701337,24900,0.640625
1503331457.6932194,25000,0.640625
1503331472.3409967,25100,0.63671875
1503331486.946053,25200,0.69140625
1503331501.6969917,25300,0.66796875
1503331516.2874396,25400,0.6953125
1503331531.0451875,25500,0.63671875
1503331545.7666245,25600,0.7109375
1503331560.446888,25700,0.67578125
1503331589.6785464,25900,0.6796875
1503331604.271967,26000,0.6875
1503331618.9036362,26100,0.72265625
1503331633.6267614,26200,0.6640625
1503331663.0151525,26400,0.63671875
1503331677.6483774,26500,0.7109375
1503331692.2718492,26600,0.6875
1503331721.5940187,26800,0.68359375
1503331750.923853,27000,0.7265625
1503331780.0811093,27200,0.7265625
1503331794.6845553,27300,0.65234375
1503331809.4656043,27400,0.70703125
1503331824.072653,27500,0.734375
1503331838.6485283,27600,0.6640625
1503331867.9687715,27800,0.73046875
1503331882.6043453,27900,0.69921875
1503331897.1642692,28000,0.703125
1503331911.7786052,28100,0.69921875
1503331926.3892639,28200,0.70703125
1503331941.3480966,28300,0.67578125
1503331955.9712663,28400,0.671875
1503331970.6121109,28500,0.70703125
1503332014.7109277,28800,0.70703125
1503332044.1273773,29000,0.75
1503332073.443824,29200,0.7109375
1503332088.0003004,29300,0.73828125
1503332117.308328,29500,0.66015625
1503332131.974313,29600,0.74609375
1503332146.5763857,29700,0.76171875
1503332161.238584,29800,0.7578125
1503332175.8543427,29900,0.73046875
1503332190.5689979,30000,0.7421875
1503332205.1393478,30100,0.76953125
1503332219.7787752,30200,0.75390625
1503332234.380337,30300,0.71875
1503332248.9804788,30400,0.70703125
1503332263.5202806,30500,0.7578125
1503332307.525414,30800,0.7421875
1503332322.1066847,30900,0.7578125
1503332336.7668107,31000,0.73828125
1503332351.3112168,31100,0.75
1503332365.9502823,31200,0.8125
1503332395.2548995,31400,0.81640625
1503332409.8617516,31500,0.8671875
1503332424.49551,31600,0.8515625
