Wall time,Step,Value
1503306515.433295,37100,0.9609375
1503306532.9946823,37200,0.9296875
1503306547.909967,37300,0.87890625
1503306562.8065052,37400,0.953125
1503306577.68873,37500,0.9375
1503306592.478315,37600,0.9375
1503306607.6740837,37700,0.9765625
1503306622.534235,37800,0.94140625
1503306637.4918866,37900,0.9765625
1503306652.4458265,38000,0.9453125
1503306667.4458838,38100,0.94140625
1503306682.3038762,38200,0.859375
1503306711.877797,38400,0.81640625
1503306726.8160312,38500,0.8515625
1503306741.9724724,38600,0.77734375
1503306756.9391887,38700,0.921875
1503306771.7498133,38800,0.828125
1503306786.5533679,38900,0.921875
1503306801.4250326,39000,0.94921875
1503306816.2390153,39100,0.96484375
1503306831.1968596,39200,0.9453125
1503306846.281148,39300,0.9453125
1503306876.0491989,39500,0.98046875
1503306891.0581276,39600,0.97265625
1503306906.3934062,39700,0.97265625
1503306923.0155025,39800,0.9375
1503306943.520485,39900,0.93359375
1503306980.2618337,40100,0.94921875
1503306996.4004273,40200,0.9609375
1503307012.9544613,40300,0.95703125
1503307049.0515242,40500,0.98046875
1503307067.6212664,40600,0.98828125
1503307102.1935096,40800,0.96875
1503307136.8862376,41000,0.96875
1503307152.2054935,41100,0.6171875
1503307168.3418498,41200,0.6328125
1503307202.6029575,41400,0.93359375
1503307218.8750327,41500,0.91796875
1503307235.012622,41600,0.94921875
1503307269.131421,41800,0.89453125
1503307284.9360037,41900,0.84765625
1503307300.5019794,42000,0.89453125
1503307318.4338827,42100,0.94921875
1503307335.6633763,42200,0.94140625
1503307351.121372,42300,0.9609375
1503307366.0642893,42400,0.9453125
1503307381.7598505,42500,0.9140625
1503307396.9905136,42600,0.9375
1503307430.213516,42800,0.5390625
1503307467.3003614,43000,0.8359375
1503307502.2629519,43200,0.9609375
1503307550.734811,43500,0.9375
1503307567.408471,43600,0.63671875
1503307601.9894118,43800,0.6953125
1503307619.5835347,43900,0.73828125
1503307637.3181834,44000,0.7578125
1503307652.7305954,44100,0.9140625
1503307668.466154,44200,0.8203125
1503307699.2572396,44400,0.95703125
1503307714.577354,44500,0.98046875
1503307730.6825707,44600,0.95703125
1503307746.2284822,44700,0.98828125
1503307761.6531067,44800,0.97265625
1503307777.7957184,44900,0.97265625
1503307799.4688842,45000,0.96484375
1503307817.5264275,45100,0.94921875
1503307833.2916472,45200,0.96875
1503307848.5635066,45300,0.96484375
1503307864.173448,45400,0.98046875
1503307879.3910286,45500,0.98828125
1503307911.5553403,45700,0.96875
1503307926.8518326,45800,0.984375
1503307942.1643221,45900,0.9453125
1503307957.4620764,46000,0.9375
1503307972.7794728,46100,0.9609375
1503307988.2542226,46200,0.984375
1503308007.770949,46300,0.96875
1503308024.9845977,46400,0.94140625
1503308042.632829,46500,0.94921875
1503308061.2835836,46600,0.97265625
1503308076.4977992,46700,0.95703125
1503308091.6422086,46800,0.96484375
1503308108.312971,46900,0.94921875
1503308123.3945112,47000,0.98046875
1503308138.2460966,47100,0.984375
1503308154.6656675,47200,0.98046875
1503308171.401911,47300,0.94140625
1503308186.4133573,47400,0.98046875
1503308201.5591035,47500,0.953125
1503308234.625904,47700,0.9765625
1503308252.0953863,47800,0.97265625
1503308301.3185945,48100,0.94921875
1503308319.9226377,48200,0.8359375
1503308334.8060656,48300,0.9375
1503308349.6991441,48400,0.73046875
1503308364.7882078,48500,0.72265625
1503308379.7021873,48600,0.83984375
1503308394.4763505,48700,0.69921875
1503308409.29235,48800,0.7265625
1503308424.2282777,48900,0.7578125
1503308453.9107373,49100,0.78515625
1503308468.8577313,49200,0.94140625
1503308484.2053702,49300,0.984375
1503308537.267724,49600,0.95703125
1503308552.2748907,49700,0.76171875
1503308585.8163044,49900,0.94140625
1503308632.330349,50200,0.98828125
1503308650.5618482,50300,0.92578125
1503308669.3666549,50400,0.93359375
1503308685.4585629,50500,0.94140625
1503308700.3728077,50600,0.9453125
1503308715.287527,50700,0.92578125
1503308730.2281888,50800,0.95703125
1503308745.2805097,50900,0.9765625
1503308759.7585323,51000,0.9375
1503308774.5060713,51100,0.98828125
1503308789.2487447,51200,0.984375
1503308819.0273142,51400,0.98046875
1503308833.8168178,51500,0.96875
1503308848.6280801,51600,0.96484375
1503308863.4242873,51700,0.96484375
1503308878.2678113,51800,0.98828125
1503308893.1201038,51900,0.984375
1503308908.4960337,52000,0.9609375
1503308939.3448465,52200,0.9765625
1503308954.719733,52300,0.9765625
1503308969.6511848,52400,0.9765625
1503308984.624807,52500,0.7265625
1503309076.3015997,53100,0.97265625
1503309106.0345788,53300,0.953125
1503309121.0196743,53400,0.93359375
1503309135.932967,53500,0.95703125
1503309151.2904062,53600,0.9453125
1503309166.4197805,53700,0.97265625
1503309182.0627453,53800,0.96484375
1503309197.5310378,53900,0.96484375
1503309212.7444863,54000,0.9765625
