Wall time,Step,Value
1503332775.678263,34000,0.953125
1503332790.3379614,34100,0.97265625
1503332804.9008987,34200,0.97265625
1503332819.5883381,34300,0.8984375
1503332834.1832092,34400,0.9765625
1503332848.803089,34500,0.97265625
1503332863.6506624,34600,0.9609375
1503332878.4274006,34700,0.98046875
1503332893.0594015,34800,0.95703125
1503332907.7301533,34900,0.98046875
1503332922.2857323,35000,0.9921875
1503332937.1827545,35100,0.97265625
1503332951.7735043,35200,0.984375
1503332966.4149282,35300,0.95703125
1503332981.0429723,35400,0.95703125
1503332995.6882842,35500,0.96875
1503333010.2758946,35600,0.90234375
1503333024.9724844,35700,0.9609375
1503333039.5318906,35800,0.96484375
1503333054.2359293,35900,0.72265625
1503333068.786507,36000,0.8828125
1503333083.4342985,36100,0.7890625
1503333098.0160341,36200,0.9375
1503333112.6567502,36300,0.9296875
1503333127.392161,36400,0.953125
1503333142.0626893,36500,0.77734375
1503333156.784268,36600,0.96484375
1503333171.4404423,36700,0.9765625
1503333186.0378382,36800,0.97265625
1503333215.385666,37000,0.98046875
1503333230.0690544,37100,0.9453125
1503333244.6697009,37200,0.8984375
1503333259.2778542,37300,0.98828125
1503333273.9039025,37400,0.98046875
1503333288.4698987,37500,0.96875
1503333303.21422,37600,0.97265625
1503333317.815666,37700,0.95703125
1503333332.482187,37800,0.94921875
1503333347.0750532,37900,0.9765625
1503333361.7867231,38000,0.96875
1503333376.3618264,38100,0.96484375
1503333391.0679095,38200,0.953125
1503333420.252517,38400,0.69140625
1503333434.79421,38500,0.734375
1503333449.482351,38600,0.9765625
1503333464.161657,38700,0.95703125
1503333478.863888,38800,0.91796875
1503333493.4487915,38900,0.984375
1503333508.0969853,39000,0.96875
1503333522.6955068,39100,0.953125
1503333537.3607664,39200,0.9765625
1503333551.9507148,39300,0.98046875
1503333581.2177057,39500,0.9609375
1503333595.8690248,39600,0.97265625
1503333610.5330029,39700,0.984375
1503333625.2103233,39800,0.98046875
1503333639.7843137,39900,0.77734375
1503333669.0343375,40100,0.97265625
1503333683.71772,40200,0.9609375
1503333698.4437413,40300,0.97265625
1503333727.6974695,40500,0.984375
1503333742.4941242,40600,0.8515625
1503333771.9930458,40800,0.984375
1503333801.3336918,41000,0.98046875
1503333816.1896312,41100,0.8046875
1503333830.8558788,41200,0.67578125
1503333861.304777,41400,0.88671875
1503333875.880677,41500,0.71484375
1503333890.487098,41600,0.71484375
1503333919.831415,41800,0.6953125
1503333934.473879,41900,0.8046875
1503333949.0315557,42000,0.94140625
1503333963.8176966,42100,0.95703125
1503333978.4070878,42200,0.97265625
1503333993.106268,42300,0.96484375
1503334007.6518476,42400,0.82421875
1503334022.3358643,42500,0.93359375
1503334036.9772854,42600,0.98828125
1503334066.2949467,42800,0.98046875
1503334095.718126,43000,0.84375
1503334125.1773937,43200,0.9375
1503334169.1417546,43500,0.921875
1503334183.6861224,43600,0.90625
1503334212.8401673,43800,0.8984375
1503334227.494826,43900,0.9140625
1503334242.1311486,44000,0.9765625
1503334256.8793988,44100,0.9765625
1503334271.4355197,44200,0.9765625
1503334300.7197268,44400,0.8984375
1503334315.4084408,44500,0.9765625
1503334329.9369,44600,0.96484375
1503334344.5996442,44700,0.87890625
1503334359.2255373,44800,0.9453125
1503334373.9126248,44900,0.94140625
1503334388.430891,45000,0.98046875
1503334403.0940666,45100,1.0
1503334417.6962707,45200,0.96484375
1503334432.3318446,45300,0.984375
1503334447.0375323,45400,0.97265625
1503334461.689699,45500,0.96484375
1503334490.9116693,45700,0.98046875
1503334505.4688892,45800,0.9609375
1503334520.0737312,45900,0.98828125
1503334534.7717624,46000,0.921875
1503334549.3878598,46100,0.875
1503334563.9811618,46200,0.94140625
1503334578.5407193,46300,0.93359375
1503334593.479325,46400,0.97265625
1503334608.0329611,46500,0.96484375
1503334622.8019392,46600,0.9609375
1503334637.345289,46700,0.96875
1503334652.1682363,46800,0.9296875
1503334666.8020215,46900,0.9921875
1503334681.5240738,47000,0.98828125
1503334696.1391203,47100,0.98046875
1503334710.9129612,47200,0.98046875
1503334727.337788,47300,0.93359375
1503334742.118421,47400,0.9765625
1503334756.7118232,47500,0.9453125
1503334786.025377,47700,0.984375
1503334800.7892148,47800,0.9765625
1503334844.5190766,48100,0.99609375
1503334859.2689142,48200,0.93359375
1503334873.93506,48300,0.9765625
1503334888.626961,48400,0.98046875
1503334903.2250855,48500,0.984375
1503334917.9021335,48600,0.9765625
1503334932.4952118,48700,0.94140625
1503334947.177936,48800,0.9765625
1503334961.779013,48900,0.9609375
1503334991.0921884,49100,0.7109375
1503335005.7636633,49200,0.97265625
1503335020.414709,49300,0.953125
1503335064.3749044,49600,0.96875
1503335079.0917864,49700,0.96484375
1503335108.320656,49900,0.98828125
1503335152.2060912,50200,0.99609375
1503335166.8152747,50300,0.9765625
1503335181.4513762,50400,0.96484375
1503335196.00956,50500,0.98828125
1503335210.7053566,50600,0.9921875
1503335225.3852766,50700,0.97265625
1503335240.004553,50800,0.90234375
1503335254.7318537,50900,0.9296875
1503335269.34146,51000,0.97265625
1503335284.0851705,51100,0.953125
1503335298.689042,51200,0.96875
1503335327.9454827,51400,0.9921875
1503335342.6233904,51500,0.984375
1503335357.2012517,51600,0.99609375
1503335371.9632473,51700,0.98046875
1503335386.546092,51800,0.9921875
1503335401.5007286,51900,0.98828125
1503335416.0170958,52000,0.984375
1503335445.3391726,52200,0.96875
